895;441;2;NULL;aktiv;2016-11-01;2016-11-28;NULL;NULL;0;NULL
896;441;5;NULL;aktiv;2016-12-22;2016-12-22;NULL;NULL;0;NULL
897;442;3;NULL;aktiv;2018-07-01;2018-07-16;NULL;NULL;0;NULL
898;442;5;NULL;aktiv;2019-05-19;2019-06-18;NULL;NULL;0;NULL
899;442;1;NULL;aktiv;2020-05-11;2020-06-10;NULL;NULL;0;NULL
900;443;1;1;aktiv;2016-12-19;2017-01-05;NULL;NULL;0;NULL
901;443;5;1;aktiv;2017-05-23;2017-06-21;NULL;NULL;0;NULL
902;444;4;NULL;aktiv;2016-04-29;2016-05-11;NULL;NULL;0;NULL
903;444;1;2;gekündigt;2017-04-16;2017-04-28;Persönliche Gründe;2020-02-21;1;2020-03-31
904;444;4;1;gekündigt;2017-10-09;2017-10-13;Zu teuer;2019-10-08;1;2019-11-30
905;445;4;NULL;aktiv;2020-08-29;2020-09-20;NULL;NULL;0;NULL
906;446;5;NULL;gekündigt;2023-02-12;2023-03-11;Umzug ins Ausland;2027-11-01;1;2027-12-22
907;447;3;NULL;aktiv;2021-07-12;2021-07-13;NULL;NULL;0;NULL
908;447;4;2;aktiv;2021-11-10;2021-11-10;NULL;NULL;0;NULL
909;448;1;NULL;gekündigt;2023-01-27;2023-02-02;Umzug ins Ausland;2027-04-17;1;2027-06-11
910;448;1;NULL;gekündigt;2023-04-30;2023-05-16;Besseres Angebot;2026-03-11;1;2026-05-04
911;449;4;1;aktiv;2023-02-19;2023-02-22;NULL;NULL;0;NULL
912;449;5;NULL;aktiv;2023-12-07;2023-12-18;NULL;NULL;0;NULL
913;449;5;NULL;aktiv;2024-07-17;2024-08-07;NULL;NULL;0;NULL
914;450;5;NULL;aktiv;2019-02-13;2019-02-20;NULL;NULL;0;NULL
915;450;2;NULL;aktiv;2019-05-30;2019-06-12;NULL;NULL;0;NULL
916;451;1;1;aktiv;2015-09-04;2015-09-25;NULL;NULL;0;NULL
917;451;4;NULL;gekündigt;2016-03-10;2016-03-10;Umzug ins Ausland;2017-08-21;1;2017-09-11
918;451;1;NULL;aktiv;2016-07-21;2016-08-03;NULL;NULL;0;NULL
919;452;4;NULL;aktiv;2021-09-08;2021-10-01;NULL;NULL;0;NULL
920;453;1;1;aktiv;2018-07-21;2018-08-16;NULL;NULL;0;NULL
921;453;2;1;gekündigt;2019-04-29;2019-05-10;Unzufriedenheit mit Service;2023-05-24;1;2023-07-07
922;453;4;1;gekündigt;2019-12-24;2020-01-19;Schlechter Empfang;2023-10-19;1;2023-11-02
923;454;5;1;aktiv;2020-01-15;2020-02-05;NULL;NULL;0;NULL
924;454;1;3;gekündigt;2020-05-30;2020-06-15;Besseres Angebot;2021-01-22;1;2021-03-18
925;455;1;1;aktiv;2019-06-14;2019-07-09;NULL;NULL;0;NULL
926;456;3;NULL;aktiv;2016-10-04;2016-10-20;NULL;NULL;0;NULL
927;456;1;2;aktiv;2016-11-28;2016-12-22;NULL;NULL;0;NULL
928;457;3;NULL;aktiv;2018-12-30;2019-01-18;NULL;NULL;0;NULL
929;458;5;NULL;gekündigt;2022-08-07;2022-09-03;Besseres Angebot;2025-07-03;1;2025-08-23
930;458;1;NULL;aktiv;2022-09-24;2022-10-22;NULL;NULL;0;NULL
931;458;3;NULL;aktiv;2023-04-07;2023-04-22;NULL;NULL;0;NULL
932;459;5;NULL;gekündigt;2019-04-19;2019-05-16;Wechsel zum Mitbewerber;2022-05-15;1;2022-06-06
933;459;3;NULL;aktiv;2019-10-06;2019-10-24;NULL;NULL;0;NULL
934;460;2;NULL;aktiv;2016-01-10;2016-01-31;NULL;NULL;0;NULL
935;461;5;1;aktiv;2015-02-03;2015-02-20;NULL;NULL;0;NULL
936;461;5;1;aktiv;2015-11-07;2015-11-28;NULL;NULL;0;NULL
937;461;4;NULL;aktiv;2016-05-02;2016-05-29;NULL;NULL;0;NULL
938;462;5;2;aktiv;2018-12-13;2018-12-23;NULL;NULL;0;NULL
939;462;3;NULL;aktiv;2019-11-27;2019-12-24;NULL;NULL;0;NULL
940;463;4;1;aktiv;2016-01-14;2016-01-28;NULL;NULL;0;NULL
941;463;4;NULL;aktiv;2017-01-01;2017-01-17;NULL;NULL;0;NULL
942;463;5;NULL;gekündigt;2017-05-03;2017-05-06;Zu teuer;2019-05-21;1;2019-06-16
943;464;4;NULL;aktiv;2019-10-22;2019-11-18;NULL;NULL;0;NULL
944;465;2;2;aktiv;2016-02-27;2016-03-22;NULL;NULL;0;NULL
945;465;4;1;gekündigt;2016-10-26;2016-11-05;Schlechter Empfang;2019-02-20;1;2019-04-10
946;465;2;NULL;aktiv;2016-11-30;2016-12-26;NULL;NULL;0;NULL
947;466;3;1;gekündigt;2017-06-28;2017-07-19;Zu teuer;2020-12-21;1;2021-01-24
948;467;3;1;gekündigt;2022-09-17;2022-09-27;Zu teuer;2027-02-16;1;2027-04-07
949;467;2;2;gekündigt;2023-01-14;2023-01-30;Unzufriedenheit mit Service;2025-04-08;1;2025-06-04
950;467;1;1;aktiv;2023-10-13;2023-11-06;NULL;NULL;0;NULL
951;468;4;3;aktiv;2015-05-12;2015-05-20;NULL;NULL;0;NULL
952;469;4;NULL;aktiv;2022-12-20;2023-01-06;NULL;NULL;0;NULL
953;469;1;NULL;aktiv;2023-08-18;2023-09-07;NULL;NULL;0;NULL
954;470;3;NULL;aktiv;2015-01-04;2015-01-05;NULL;NULL;0;NULL
955;470;2;2;aktiv;2015-02-12;2015-03-10;NULL;NULL;0;NULL
956;470;3;2;gekündigt;2015-08-30;2015-09-05;Zu teuer;2016-11-26;1;2016-12-27
957;471;5;2;aktiv;2016-12-20;2016-12-29;NULL;NULL;0;NULL
958;471;5;1;aktiv;2017-11-07;2017-11-29;NULL;NULL;0;NULL
959;472;3;NULL;aktiv;2015-04-25;2015-05-11;NULL;NULL;0;NULL
960;473;1;1;gekündigt;2017-12-31;2018-01-30;Schlechter Empfang;2018-11-08;1;2018-12-23
961;473;4;NULL;aktiv;2018-08-08;2018-08-08;NULL;NULL;0;NULL
962;473;2;1;aktiv;2019-02-08;2019-02-14;NULL;NULL;0;NULL
963;474;3;NULL;aktiv;2019-12-21;2020-01-17;NULL;NULL;0;NULL
964;475;4;1;aktiv;2018-05-30;2018-06-26;NULL;NULL;0;NULL
965;476;2;1;gekündigt;2020-06-06;2020-07-02;Persönliche Gründe;2023-06-21;1;2023-08-20
966;476;2;NULL;aktiv;2020-12-20;2020-12-28;NULL;NULL;0;NULL
967;476;5;1;aktiv;2021-03-10;2021-03-20;NULL;NULL;0;NULL
968;477;1;1;aktiv;2021-02-24;2021-03-15;NULL;NULL;0;NULL
969;478;1;NULL;gekündigt;2016-12-13;2017-01-07;Wechsel zum Mitbewerber;2017-07-14;1;2017-09-09
970;479;1;NULL;gekündigt;2017-09-16;2017-10-03;Persönliche Gründe;2022-05-06;1;2022-07-01
971;479;5;3;aktiv;2017-10-27;2017-10-27;NULL;NULL;0;NULL
972;480;3;NULL;gekündigt;2022-06-11;2022-07-11;Besseres Angebot;2024-06-15;1;2024-07-16
973;481;1;NULL;gekündigt;2017-03-21;2017-04-16;Wechsel zum Mitbewerber;2018-07-05;1;2018-08-05
974;481;5;NULL;aktiv;2017-04-27;2017-05-25;NULL;NULL;0;NULL
975;481;2;NULL;aktiv;2017-07-18;2017-07-26;NULL;NULL;0;NULL
976;482;3;NULL;gekündigt;2021-10-26;2021-11-13;Schlechter Empfang;2026-03-04;1;2026-04-05
977;482;1;NULL;gekündigt;2022-02-20;2022-03-07;Unzufriedenheit mit Service;2024-05-25;1;2024-07-12
978;483;1;2;aktiv;2018-06-12;2018-06-12;NULL;NULL;0;NULL
979;484;4;NULL;gekündigt;2020-12-28;2021-01-15;Umzug ins Ausland;2023-10-08;1;2023-11-16
980;485;4;NULL;aktiv;2019-03-13;2019-03-28;NULL;NULL;0;NULL
981;485;3;1;aktiv;2019-09-18;2019-10-02;NULL;NULL;0;NULL
982;485;1;NULL;aktiv;2020-07-17;2020-07-24;NULL;NULL;0;NULL
983;486;2;NULL;gekündigt;2022-11-28;2022-12-07;Wechsel zum Mitbewerber;2027-03-14;1;2027-04-26
984;486;3;NULL;aktiv;2023-08-18;2023-09-12;NULL;NULL;0;NULL
985;486;4;NULL;gekündigt;2024-05-12;2024-06-09;Persönliche Gründe;2026-01-17;1;2026-02-09
986;487;2;NULL;aktiv;2022-09-03;2022-09-11;NULL;NULL;0;NULL
987;487;3;NULL;aktiv;2023-03-21;2023-04-08;NULL;NULL;0;NULL
988;488;4;4;gekündigt;2017-07-01;2017-07-08;Umzug ins Ausland;2020-07-22;1;2020-09-03
989;489;5;NULL;aktiv;2020-06-15;2020-07-10;NULL;NULL;0;NULL
990;489;1;NULL;aktiv;2021-04-01;2021-04-09;NULL;NULL;0;NULL
991;490;5;3;aktiv;2016-09-27;2016-10-03;NULL;NULL;0;NULL
992;490;5;NULL;aktiv;2017-03-30;2017-04-23;NULL;NULL;0;NULL
993;491;2;NULL;aktiv;2020-03-09;2020-03-11;NULL;NULL;0;NULL
994;491;2;NULL;aktiv;2021-01-13;2021-02-05;NULL;NULL;0;NULL
995;492;3;2;gekündigt;2021-02-25;2021-03-03;Keine Nutzung mehr;2025-05-25;1;2025-07-15
996;493;3;NULL;aktiv;2022-08-11;2022-09-05;NULL;NULL;0;NULL
997;493;2;1;aktiv;2023-01-08;2023-01-08;NULL;NULL;0;NULL
998;493;5;NULL;aktiv;2023-03-18;2023-03-23;NULL;NULL;0;NULL
999;494;5;2;aktiv;2023-01-11;2023-01-27;NULL;NULL;0;NULL
1000;494;1;2;aktiv;2023-11-21;2023-12-11;NULL;NULL;0;NULL
1001;494;3;2;aktiv;2024-03-20;2024-04-09;NULL;NULL;0;NULL
1002;495;1;NULL;aktiv;2018-10-11;2018-11-08;NULL;NULL;0;NULL
1003;495;4;NULL;gekündigt;2019-09-11;2019-09-15;Zu teuer;2023-08-25;1;2023-10-20
1004;495;2;1;aktiv;2019-11-26;2019-12-05;NULL;NULL;0;NULL
1005;496;1;NULL;aktiv;2020-03-14;2020-03-16;NULL;NULL;0;NULL
1006;496;4;1;aktiv;2020-06-28;2020-06-30;NULL;NULL;0;NULL
1007;496;5;2;aktiv;2021-02-12;2021-02-26;NULL;NULL;0;NULL
1008;497;3;1;gekündigt;2016-02-24;2016-03-15;Keine Nutzung mehr;2020-05-11;1;2020-06-13
1009;498;5;3;gekündigt;2018-07-12;2018-08-01;Umzug ins Ausland;2021-10-10;1;2021-11-18
1010;499;3;1;aktiv;2017-12-22;2018-01-07;NULL;NULL;0;NULL
1011;500;5;1;aktiv;2021-07-26;2021-07-31;NULL;NULL;0;NULL
